Segment 0,Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11,Segment 12,Segment 13,Segment 14,Segment 15,Segment 16,Segment 17,Segment 18,Segment 19,Segment 20,Segment 21,Segment 22,Segment 23,Segment 24,Segment 25,Segment 26,Segment 27,Segment 28,Segment 29,Segment 30,Segment 31,Segment 32,Segment 33,Segment 34,Segment 35,Segment 36,Segment 37,Segment 38,Segment 39,Segment 40,Segment 41,Segment 42,Segment 43,Segment 44,Segment 45,Segment 46,Segment 47,Segment 48,Segment 49,Segment 50,Segment 51,Segment 52,Segment 53,Segment 54,Segment 55,Segment 56,Segment 57,Segment 58
2441,1461,1349,1799,1108,1477,1413,2345,1028,1863,899,1927,2168,2088,1991,1590,1558,1060,2007,1574,964,1381,1220,1510,2393,2184,1461,1333,2730,2088,2955,1012,3228,2826,1750,1526,1124,2489,1718,2730,2216,2072,2585,2585,2634,1526,2216,739,2280,1975,1220,1253,1124,1220,1718,3099,1638,1542,1204
2409,1493,1333,1766,1108,1461,1510,2329,1028,1831,883,1991,2264,2056,1975,1686,1542,1060,2072,1526,947,1365,1204,1510,2345,2248,1445,1317,2698,2216,2939,1028,3180,2778,1718,1461,1108,2441,1750,2810,2232,2056,2505,2505,2634,1526,2232,723,2264,2072,1204,1253,1124,1220,1686,3099,1606,1622,1172
2393,1558,1333,1734,1108,1445,1622,2296,1028,1799,867,2039,2345,2023,1959,1766,1510,1044,2152,1477,931,1349,1204,1510,2312,2312,1429,1301,2666,2312,2907,1028,3115,2730,1686,1397,1092,2409,1783,2875,2248,2056,2441,2441,2634,1526,2248,707,2232,2168,1188,1253,1124,1204,1670,3083,1590,1718,1140
2377,1622,1317,1718,1108,1429,1718,2264,1028,1766,867,2088,2425,1991,1943,1863,1493,1044,2216,1429,915,1333,1204,1510,2280,2361,1413,1285,2634,2425,2875,1028,3067,2682,1654,1333,1092,2377,1815,2939,2264,2039,2393,2377,2650,1526,2264,691,2216,2248,1188,1253,1124,1188,1638,3067,1574,1815,1092
2345,1702,1301,1702,1108,1413,1815,2232,1028,1750,867,2136,2521,1959,1911,1943,1477,1028,2296,1397,899,1317,1204,1510,2248,2425,1397,1253,2585,2537,2842,1044,3019,2634,1638,1269,1076,2345,1831,2987,2280,2023,2345,2312,2650,1510,2264,674,2184,2329,1188,1253,1124,1172,1622,3019,1558,1911,1060
2329,1799,1301,1670,1092,1397,1911,2200,1028,1718,851,2168,2602,1943,1879,2023,1445,1028,2377,1365,883,1301,1204,1510,2216,2473,1381,1237,2553,2650,2810,1044,2971,2585,1606,1220,1060,2312,1831,3019,2296,2007,2312,2248,2650,1510,2264,658,2168,2393,1172,1253,1124,1172,1590,2971,1542,2039,996
2296,1911,1285,1654,1092,1365,2023,2168,1028,1686,851,2216,2666,1911,1847,2104,1429,1028,2457,1333,883,1285,1204,1510,2184,2521,1365,1220,2521,2762,2762,1044,2923,2537,1574,1172,1028,2280,1831,3035,2296,2007,2280,2184,2650,1493,2264,642,2152,2457,1172,1253,1124,1156,1574,2907,1526,2152,931
2264,2023,1285,1622,1092,1333,2152,2136,1028,1670,851,2248,2746,1879,1831,2168,1413,1012,2521,1301,867,1269,1204,1510,2152,2553,1349,1220,2489,2858,2730,1044,2875,2489,1558,1124,996,2264,1799,3019,2312,1991,2264,2120,2650,1477,2264,626,2120,2505,1156,1253,1124,1156,1542,2842,1510,2280,851
2248,2136,1269,1606,1092,1301,2264,2104,1012,1638,835,2264,2810,1863,1799,2248,1397,1012,2585,1269,867,1269,1204,1510,2120,2585,1333,1204,2457,2955,2714,1044,2810,2457,1542,1060,980,2232,1783,2987,2409,1991,2248,2072,2650,1461,2264,626,2104,2569,1156,1253,1124,1140,1510,2762,1493,2393,771
2216,2248,1269,1574,1092,1285,2361,2072,1012,1622,835,2280,2858,1831,1783,2296,1381,996,2634,1253,867,1253,1204,1493,2088,2602,1317,1188,2425,3035,2682,1044,2762,2409,1510,1012,964,2200,1750,2939,2537,1975,2248,2023,2650,1445,2264,610,2088,2634,1140,1253,1124,1140,1477,2698,1477,2505,658
2200,2329,1253,1558,1092,1269,2473,2039,1028,1590,819,2280,2907,1799,1750,2345,1365,980,2682,1220,851,1237,1204,1493,2072,2602,1301,1172,2393,3131,2650,1060,2714,2361,1493,964,964,2184,1718,2875,2602,1975,2232,1975,2650,1429,2248,594,2072,2682,1124,1253,1124,1124,1445,2618,1461,2602,546
2184,2425,1237,1526,1092,1269,2569,2007,1028,1558,819,2280,2923,1766,1734,2393,1349,980,2730,1204,851,1220,1204,1493,2039,2602,1301,1156,2345,3196,2618,1060,2666,2329,1461,915,964,2152,1670,2810,2634,1959,2232,1927,2650,1397,2232,594,2056,2730,1108,1253,1124,1124,1429,2553,1445,2698,434
2152,2521,1237,1510,1092,1253,2666,1975,1028,1542,819,2264,2955,1750,1702,2425,1317,964,2746,1188,851,1220,1204,1493,2007,2585,1285,1140,2312,3260,2585,1060,2618,2280,1445,867,980,2136,1606,2746,2650,1959,2232,1879,2650,1365,2216,578,2039,2762,1108,1253,1124,1124,1413,2505,1429,2794,321
2136,2618,1220,1493,1092,1237,2762,1959,1028,1510,803,2248,2971,1718,1686,2457,1301,947,2762,1156,867,1220,1204,1510,1975,2553,1269,1140,2280,3292,2553,1060,2569,2248,1429,819,1028,2120,1558,2682,2650,1943,2232,1847,2634,1333,2200,578,2023,2778,1092,1253,1124,1108,1397,2441,1413,2875,225
2120,2714,1220,1461,1076,1237,2858,1927,1028,1477,803,2216,2987,1702,1750,2473,1285,931,2778,1140,899,1220,1204,1526,1943,2521,1253,1124,2248,3324,2521,1060,2537,2216,1413,787,1092,2088,1510,2618,2650,1943,2232,1815,2634,1301,2184,578,1991,2794,1092,1253,1124,1108,1381,2393,1397,2955,128
2088,2810,1204,1445,1076,1220,2939,1911,1028,1461,803,2200,2987,1670,1831,2489,1285,931,2762,1108,947,1237,1204,1558,1927,2489,1253,1108,2216,3356,2489,1060,2489,2168,1381,739,1172,2072,1461,2553,2650,1927,2232,1783,2634,1269,2152,562,1959,2794,1076,1253,1124,1108,1365,2329,1381,3019,64
2072,2891,1204,1429,1076,1220,2987,1879,1028,1429,803,2168,2971,1654,1863,2489,1253,915,2762,1092,1012,1253,1204,1606,1895,2457,1237,1092,2184,3372,2457,1060,2441,2136,1365,691,1285,2056,1413,2489,2650,1927,2248,1750,2634,1220,2136,562,1927,2858,1076,1253,1124,1124,1365,2280,1381,3051,32
2056,2955,1204,1413,1076,1204,3035,1847,1028,1397,803,2136,2955,1638,1879,2489,1237,915,2746,1060,1092,1285,1204,1670,1879,2409,1220,1076,2152,3388,2441,1076,2409,2104,1349,674,1413,2039,1381,2425,2634,1927,2248,1718,2634,1188,2120,562,1895,2923,1060,1237,1124,1140,1365,2232,1365,3099,16
2039,3035,1188,1397,1076,1204,3099,1831,1028,1381,803,2104,2923,1622,1863,2473,1237,899,2730,1028,1204,1333,1204,1750,1847,2377,1220,1060,2120,3372,2409,1076,2361,2072,1333,642,1574,2007,1365,2377,2634,1911,2248,1686,2634,1140,2088,562,1863,2939,1060,1237,1124,1172,1349,2184,1365,3148,0
2007,3083,1188,1381,1076,1204,3131,1799,1028,1365,803,2088,2891,1590,1847,2441,1220,883,2714,1012,1301,1397,1220,1831,1831,2329,1204,1060,2104,3356,2377,1076,2329,2039,1317,610,1734,1991,1333,2329,2618,1911,2264,1654,2634,1108,2072,562,1831,2923,1044,1237,1124,1220,1349,2152,1349,3180,0
1991,3131,1188,1365,1076,1188,3180,1783,1028,1349,803,2056,2858,1574,1831,2409,1204,883,2682,980,1413,1477,1237,1911,1815,2296,1188,1044,2072,3340,2345,1076,2280,2007,1301,578,1895,1991,1317,2280,2602,1911,2264,1638,2634,1076,2056,562,1815,2891,1044,1237,1124,1269,1349,2104,1333,3212,0
1975,3164,1188,1349,1076,1188,3212,1750,1028,1317,803,2039,2810,1558,1799,2377,1188,867,2650,947,1510,1558,1269,2023,1783,2264,1172,1044,2039,3308,2329,1076,2248,1975,1301,546,2056,1975,1317,2216,2602,1911,2280,1622,2634,1044,2039,562,1783,2858,1028,1237,1124,1349,1349,2072,1333,3228,0
1943,3164,1172,1333,1076,1188,3228,1734,1044,1301,803,2007,2778,1542,1783,2329,1188,851,2618,931,1622,1654,1301,2152,1766,2216,1156,1044,2007,3260,2296,1076,2216,1943,1285,530,2200,1959,1301,2184,2585,1911,2280,1606,2650,1028,2023,562,1750,2810,1028,1237,1124,1445,1333,2039,1317,3244,0
1927,3164,1172,1317,1076,1172,3228,1702,1060,1285,803,1991,2730,1526,1766,2296,1172,851,2585,915,1734,1750,1365,2296,1734,2184,1156,1028,1991,3212,2264,1076,2168,1911,1269,498,2329,1943,1285,2136,2569,1895,2296,1606,2650,1012,2007,562,1718,2762,1028,1253,1124,1542,1333,2007,1301,3228,0
1911,3148,1172,1301,1076,1172,3228,1686,1076,1269,819,1959,2698,1510,1734,2248,1156,835,2569,899,1863,1847,1445,2425,1702,2152,1156,1012,1959,3164,2248,1076,2136,1879,1253,466,2473,1927,1269,2088,2569,1895,2296,1606,2650,996,1991,562,1686,2698,1012,1253,1124,1638,1333,1975,1301,3212,257
1895,3115,1172,1285,1076,1156,3212,1670,1108,1237,819,1943,2650,1477,1718,2216,1156,835,2537,883,1975,1927,1542,2553,1686,2120,1140,1012,1927,3115,2216,1076,2104,1863,1237,434,2585,1927,1253,2056,2553,1895,2312,1590,2666,980,1991,562,1654,2650,1012,1253,1124,1750,1333,1959,1285,3180,626
1879,3083,1156,1269,1076,1156,3180,1654,1140,1220,819,1911,2618,1461,1702,2168,1140,819,2505,851,2088,1991,1654,2666,1654,2088,1124,996,1911,3067,2184,1076,2072,1831,1220,418,2714,1911,1220,2023,2553,1895,2312,1590,2682,964,1975,562,1622,2602,1012,1253,1124,1847,1333,1927,1269,3131,803
1863,3035,1156,1253,1076,1156,3148,1638,1204,1204,819,1895,2585,1445,1686,2136,1124,819,2473,835,2184,2072,1799,2794,1638,2056,1124,996,1879,3035,2152,1076,2039,1799,1204,401,2794,1895,1204,1991,2537,1879,2296,1590,2714,964,1959,562,1590,2553,1012,1269,1108,1943,1333,1895,1253,3083,883
1831,2971,1156,1237,1076,1140,3099,1622,1269,1188,819,1879,2553,1429,1670,2104,1124,819,2441,819,2280,2152,1943,2891,1606,2023,1108,980,1847,2987,2120,1076,2007,1766,1204,385,2875,1895,1172,1959,2537,1879,2296,1590,2746,947,1943,546,1574,2505,1012,1269,1108,2056,1333,1879,1253,3035,915
1815,2907,1156,1237,1076,1140,3067,1606,1365,1172,835,1847,2505,1413,1654,2056,1108,819,2425,803,2377,2232,2088,3003,1590,1991,1092,980,1831,2939,2088,1076,1975,1734,1188,369,2971,1879,1156,1927,2521,1879,2280,1574,2794,947,1927,546,1542,2473,1012,1269,1108,2136,1333,1847,1237,2987,915
1799,2842,1140,1220,1076,1140,3019,1590,1461,1156,851,1831,2473,1397,1622,2023,1108,819,2393,787,2457,2296,2232,3115,1574,1959,1092,964,1815,2907,2056,1076,1911,1702,1172,385,3067,1879,1124,1895,2521,1863,2280,1558,2842,964,1911,546,1526,2425,996,1269,1108,2216,1333,1815,1237,2923,915
1783,2778,1140,1220,1076,1140,2971,1558,1558,1156,867,1815,2441,1381,1606,1991,1092,819,2361,771,2537,2377,2377,3212,1558,1927,1076,964,1783,2858,2023,1076,1815,1686,1156,401,3148,1863,1092,1863,2505,1863,2264,1558,2891,964,1895,546,1510,2377,996,1269,1108,2280,1333,1799,1220,2875,899
1766,2714,1140,1204,1076,1140,2939,1542,1670,1140,899,1799,2409,1365,1590,1959,1092,819,2329,755,2618,2441,2521,3276,1526,1895,1060,980,1766,2826,2007,1076,1766,1654,1156,418,3212,1847,1044,1847,2505,1863,2232,1542,2955,964,1895,546,1477,2345,996,1285,1108,2345,1333,1766,1220,2826,899
1750,2666,1140,1188,1076,1140,2891,1526,1783,1124,964,1766,2377,1349,1574,1927,1092,803,2296,739,2666,2505,2666,3356,1510,1863,1060,980,1734,2778,1975,1076,1718,1622,1140,450,3276,1831,1012,1815,2505,1863,2216,1510,3003,964,1879,530,1461,2296,996,1285,1108,2409,1333,1750,1204,2778,883
1734,2602,1140,1172,1076,1124,2842,1510,1879,1108,1028,1750,2345,1333,1558,1895,1076,803,2280,723,2698,2553,2810,3421,1493,1847,1044,1012,1718,2730,1959,1076,1686,1590,1140,514,3324,1815,980,1783,2489,1863,2200,1493,3067,980,1863,530,1461,2264,996,1301,1124,2473,1333,1718,1204,2730,883
1718,2553,1140,1172,1076,1124,2794,1493,1975,1092,1140,1734,2312,1317,1542,1863,1076,803,2248,707,2746,2585,2923,3501,1461,1815,1044,1044,1686,2682,1927,1060,1670,1558,1124,578,3340,1799,947,1766,2489,1847,2184,1477,3131,980,1863,530,1429,2216,996,1301,1124,2537,1333,1702,1188,2682,867
1702,2505,1140,1156,1076,1124,2714,1461,2072,1076,1253,1718,2280,1301,1510,1831,1060,803,2216,707,2778,2618,3019,3565,1445,1783,1044,1092,1670,2650,1895,1060,1638,1542,1124,658,3340,1783,899,1734,2489,1847,2168,1461,3180,980,1847,530,1413,2184,1012,1317,1124,2585,1333,1686,1188,2650,883
1702,2457,1140,1140,1076,1124,2618,1445,2168,1060,1397,1702,2248,1285,1493,1799,1060,787,2184,691,2794,2634,3131,3629,1429,1766,1044,1156,1638,2602,1863,1060,1606,1526,1108,755,3324,1766,867,1718,2473,1847,2136,1445,3228,980,1847,514,1413,2136,1028,1317,1124,2618,1333,1670,1172,2602,883
1686,2409,1140,1140,1076,1108,2553,1445,2264,1044,1542,1686,2216,1285,1493,1766,1044,787,2168,674,2810,2634,3244,3677,1413,1750,1044,1253,1622,2553,1847,1060,1590,1493,1092,851,3276,1750,835,1702,2473,1847,2120,1429,3260,996,1831,514,1397,2104,1060,1333,1124,2650,1333,1654,1172,2569,915
1686,2361,1156,1124,1076,1108,2505,1429,2361,1028,1686,1670,2184,1269,1477,1750,1044,787,2136,658,2794,2634,3356,3710,1381,1718,1044,1333,1590,2521,1815,1060,1558,1477,1092,947,3212,1718,819,1686,2473,1847,2104,1413,3308,996,1831,498,1381,2072,1092,1349,1124,2666,1317,1638,1156,2537,947
1686,2296,1172,1124,1076,1108,2457,1429,2457,1012,1831,1654,2168,1253,1461,1718,1044,787,2104,642,2778,2618,3453,3742,1365,1702,1028,1445,1574,2473,1783,1060,1542,1461,1076,1044,3148,1702,787,1654,2457,1847,2088,1397,3356,996,1815,498,1381,2039,1156,1365,1140,2682,1317,1606,1156,2505,980
1686,2248,1204,1108,1076,1108,2409,1413,2553,1012,1959,1638,2136,1253,1445,1686,1028,787,2088,626,2746,2602,3549,3758,1349,1686,1028,1542,1542,2425,1750,1060,1526,1429,1076,1140,3067,1686,771,1638,2457,1863,2072,1365,3404,996,1799,482,1381,2023,1204,1381,1172,2666,1317,1574,1140,2473,1028
1702,2200,1253,1108,1076,1092,2377,1397,2634,996,2088,1622,2104,1237,1429,1670,1028,787,2056,626,2714,2569,3645,3758,1333,1670,1028,1654,1526,2377,1718,1060,1510,1413,1060,1220,2987,1670,771,1606,2457,1879,2039,1349,3437,996,1799,482,1381,1991,1285,1381,1220,2650,1301,1558,1140,2441,1092
1734,2168,1317,1108,1076,1092,2329,1397,2714,980,2216,1606,2072,1237,1413,1638,1012,787,2023,610,2666,2521,3726,3758,1317,1654,1028,1766,1510,2345,1686,1076,1493,1397,1044,1301,2907,1654,771,1590,2441,1895,2023,1317,3469,1012,1799,466,1381,1975,1381,1397,1285,2634,1301,1526,1140,2409,1140
1750,2120,1397,1092,1076,1092,2296,1381,2794,980,2345,1574,2056,1220,1397,1638,1012,787,2007,594,2618,2489,3790,3742,1301,1638,1028,1863,1493,2296,1670,1076,1477,1381,1044,1381,2826,1622,787,1558,2441,1927,2007,1301,3485,1012,1783,466,1381,1943,1493,1413,1381,2585,1285,1493,1140,2393,1220
1783,2072,1461,1092,1092,1092,2248,1381,2858,964,2473,1558,2023,1204,1381,1654,1012,787,1975,578,2585,2441,3838,3710,1285,1606,1028,1959,1477,2264,1654,1108,1461,1365,1044,1461,2762,1606,819,1542,2441,1959,1975,1269,3501,1012,1783,466,1397,1927,1590,1429,1477,2553,1301,1477,1140,2361,1285
1831,2023,1558,1076,1124,1092,2216,1381,2923,964,2602,1542,1991,1204,1365,1638,1012,803,1943,562,2537,2393,3886,3677,1269,1590,1028,2039,1461,2216,1622,1140,1429,1349,1044,1542,2698,1590,851,1526,2441,1991,1943,1237,3517,1012,1783,466,1397,1895,1783,1429,1574,2489,1301,1445,1140,2345,1365
1863,1991,1654,1076,1156,1092,2184,1397,2955,947,2714,1526,1975,1188,1349,1638,1012,819,1927,546,2489,2345,3902,3645,1253,1574,1028,2120,1445,2184,1606,1188,1413,1333,1028,1622,2634,1558,899,1510,2425,2039,1895,1220,3517,1028,1783,466,1413,1879,2007,1445,1686,2441,1333,1429,1172,2312,1445
1911,1959,1766,1076,1220,1092,2136,1413,2987,947,2826,1510,1959,1188,1333,1622,1012,851,1895,546,2457,2312,3902,3613,1220,1558,1028,2216,1429,2152,1574,1269,1397,1317,1028,1702,2585,1542,964,1493,2425,2072,1863,1204,3517,1044,1783,466,1429,1863,2184,1445,1799,2377,1381,1397,1204,2280,1526
1959,1911,1879,1060,1301,1092,2104,1461,3019,931,2939,1493,1927,1188,1333,1590,996,899,1879,546,2409,2264,3902,3565,1204,1542,1028,2296,1413,2136,1558,1365,1397,1317,1028,1766,2537,1526,996,1477,2425,2120,1815,1188,3517,1060,1783,482,1429,1831,2329,1461,1927,2329,1429,1381,1253,2264,1606
1991,1879,1975,1060,1397,1076,2072,1510,3035,931,3051,1461,1911,1204,1317,1574,996,964,1847,546,2377,2232,3886,3517,1188,1526,1028,2377,1397,2104,1526,1477,1381,1317,1012,1831,2473,1510,1028,1461,2425,2168,1783,1172,3501,1108,1783,482,1429,1815,2457,1477,2056,2280,1510,1365,1317,2232,1686
2023,1831,2088,1060,1510,1076,2039,1574,3051,915,3148,1445,1879,1220,1317,1542,996,1044,1831,546,2329,2184,3870,3469,1172,1510,1028,2441,1381,2072,1510,1590,1365,1317,1012,1895,2425,1493,1092,1445,2409,2216,1750,1156,3485,1156,1766,482,1445,1799,2585,1477,2184,2216,1590,1349,1381,2200,1766
2056,1799,2184,1060,1638,1076,2007,1654,3051,899,3228,1445,1863,1253,1301,1526,996,1140,1799,546,2296,2152,3838,3421,1124,1493,1028,2521,1365,2056,1493,1718,1349,1333,996,1943,2377,1477,1124,1429,2409,2248,1734,1156,3469,1220,1766,482,1445,1766,2682,1493,2312,2184,1670,1333,1461,2184,1863
2088,1766,2280,1060,1766,1076,1975,1750,3035,899,3308,1429,1831,1285,1285,1493,996,1237,1783,546,2248,2120,3790,3372,1060,1477,1028,2569,1349,2039,1461,1863,1349,1365,996,1975,2329,1461,1156,1429,2409,2296,1734,1156,3453,1301,1766,482,1445,1750,2778,1493,2425,2136,1750,1317,1558,2152,1943
2120,1718,2361,1076,1911,1076,1959,1847,3019,899,3356,1413,1815,1333,1285,1477,996,1333,1766,562,2216,2088,3758,3340,1028,1477,1028,2618,1333,2007,1445,1975,1333,1397,996,2007,2264,1445,1188,1413,2393,2329,1734,1156,3437,1381,1750,482,1445,1718,2858,1510,2553,2088,1815,1301,1654,2120,2039
2152,1686,2457,1092,2039,1076,1927,1959,2987,883,3388,1397,1815,1381,1269,1461,1012,1445,1734,594,2184,2056,3710,3292,1012,1461,1028,2666,1317,1991,1413,2088,1317,1445,980,2039,2216,1429,1220,1413,2393,2361,1766,1172,3421,1493,1750,482,1445,1702,2955,1510,2666,2056,1879,1285,1718,2104,2136
2184,1654,2537,1124,2168,1076,1895,2072,2955,883,3437,1365,1815,1445,1269,1429,1028,1574,1718,642,2152,2023,3645,3244,996,1477,1044,2682,1317,1959,1397,2216,1317,1510,980,2039,2152,1413,1253,1413,2377,2393,1799,1172,3404,1590,1734,466,1429,1686,3051,1526,2778,2023,1959,1269,1799,2072,2216
2200,1622,2602,1172,2296,1076,1863,2184,2923,883,3453,1349,1815,1510,1253,1413,1060,1686,1702,707,2104,1975,3597,3196,980,1477,1076,2698,1301,1943,1381,2329,1301,1574,980,2056,2104,1413,1269,1413,2377,2425,1847,1156,3388,1702,1734,466,1413,1670,3131,1526,2875,1991,2023,1237,1879,2039,2296
2216,1590,2650,1237,2425,1076,1831,2296,2891,883,3469,1333,1831,1574,1237,1397,1108,1799,1670,787,2072,1943,3549,3148,964,1493,1124,2698,1285,1927,1365,2457,1285,1638,980,2039,2039,1397,1301,1413,2377,2441,1911,1156,3372,1799,1718,466,1413,1654,3196,1526,2955,1959,2104,1220,1943,2007,2361
2232,1558,2714,1301,2521,1076,1815,2393,2858,899,3485,1317,1847,1654,1237,1381,1156,1911,1654,883,2056,1911,3501,3099,947,1526,1188,2682,1269,1895,1349,2585,1285,1718,980,2023,1991,1397,1349,1397,2361,2457,1975,1156,3356,1895,1702,450,1413,1638,3260,1526,3035,1927,2168,1204,2023,1991,2425
2232,1542,2778,1397,2602,1060,1783,2505,2810,915,3469,1317,1863,1718,1220,1365,1237,2023,1638,964,2023,1879,3453,3051,947,1558,1253,2666,1253,1879,1317,2698,1269,1766,964,2007,1943,1381,1397,1397,2361,2457,2056,1156,3340,1991,1686,450,1413,1622,3308,1542,3115,1895,2216,1188,2088,1959,2489
2232,1510,2826,1493,2698,1060,1750,2602,2778,947,3453,1301,1879,1799,1220,1349,1317,2136,1622,1060,1991,1847,3388,3003,931,1590,1317,2634,1253,1847,1301,2810,1269,1783,964,1975,1895,1381,1461,1397,2361,2473,2136,1140,3324,2104,1670,450,1413,1606,3340,1542,3196,1863,2280,1172,2152,1943,2537
2232,1477,2875,1590,2794,1060,1718,2698,2746,1012,3437,1285,1911,1863,1204,1333,1397,2232,1606,1172,1959,1831,3340,2971,915,1638,1413,2602,1237,1831,1285,2923,1253,1815,964,1927,1863,1381,1558,1381,2361,2473,2216,1140,3308,2200,1670,450,1445,1590,3356,1574,3260,1831,2329,1156,2216,1911,2585
2216,1445,2907,1702,2891,1060,1686,2762,2714,1076,3388,1269,1927,1927,1204,1317,1510,2329,1590,1285,1927,1799,3292,2923,915,1686,1526,2553,1220,1815,1253,3019,1253,1863,964,1895,1815,1365,1670,1381,2361,2473,2280,1124,3292,2312,1654,450,1477,1574,3356,1590,3308,1799,2377,1140,2280,1895,2602
2200,1413,2939,1799,2987,1060,1670,2826,2682,1172,3356,1269,1943,1991,1204,1301,1606,2409,1574,1397,1895,1766,3244,2875,899,1718,1654,2505,1220,1799,1237,3115,1253,1911,964,1847,1783,1365,1815,1381,2361,2473,2361,1108,3276,2409,1638,450,1526,1558,3324,1638,3356,1766,2425,1124,2329,1879,2634
2184,1381,2955,1911,3067,1060,1638,2907,2650,1285,3308,1253,1975,2039,1204,1285,1718,2489,1558,1510,1879,1750,3180,2842,883,1766,1766,2457,1204,1783,1220,3212,1237,1959,964,1815,1750,1349,1975,1365,2377,2457,2425,1108,3260,2505,1638,450,1590,1542,3308,1702,3388,1734,2457,1108,2377,1863,2666
2152,1349,2955,1991,3131,1060,1622,2907,2602,1413,3276,1237,1991,2088,1188,1253,1815,2553,1558,1622,1847,1718,3131,2794,867,1815,1895,2409,1188,1750,1220,3276,1237,2007,980,1766,1718,1349,2168,1349,2377,2441,2489,1092,3228,2602,1638,450,1670,1526,3260,1766,3404,1702,2473,1108,2425,1847,2682
2136,1317,2955,2072,3196,1060,1606,2858,2569,1542,3228,1220,1991,2120,1188,1237,1911,2602,1542,1718,1815,1686,3083,2762,867,1863,2023,2361,1188,1734,1204,3324,1237,2056,1012,1734,1670,1333,2329,1349,2393,2425,2473,1076,3212,2682,1622,450,1766,1526,3212,1863,3404,1670,2489,1092,2441,1815,2698
2104,1301,2939,2152,3260,1060,1574,2858,2537,1686,3180,1220,2007,2152,1172,1237,2007,2650,1526,1815,1799,1670,3035,2714,867,1895,2152,2329,1188,1718,1188,3372,1220,2104,1060,1702,1638,1333,2489,1333,2409,2393,2393,1044,3196,2762,1622,450,1847,1510,3164,1959,3388,1654,2489,1092,2473,1815,2698
2088,1269,2923,2232,3292,1060,1558,2875,2505,1799,3148,1204,2007,2184,1172,1220,2088,2698,1510,1911,1766,1638,2971,2682,851,1927,2264,2280,1172,1686,1188,3404,1220,2136,1108,1670,1606,1333,2666,1317,2425,2377,2377,1028,3196,2842,1622,450,1959,1493,3099,2056,3340,1638,2489,1092,2489,1799,2714
2056,1253,2891,2329,3324,1060,1526,2891,2457,1927,3099,1188,1991,2216,1156,1204,2168,2746,1493,1991,1734,1622,2923,2650,851,1959,2377,2232,1172,1670,1188,3437,1204,2168,1172,1638,1574,1333,2939,1301,2441,2361,2393,1028,3180,2891,1622,450,2039,1477,3035,2152,3292,1622,2473,1076,2489,1783,2730
2039,1220,2858,2409,3340,1060,1510,2907,2425,2039,3051,1188,1975,2232,1156,1188,2232,2778,1477,2072,1718,1590,2875,2618,835,1991,2489,2200,1172,1654,1188,3469,1204,2184,1237,1590,1558,1333,3131,1285,2441,2329,2409,1012,3164,2939,1622,466,2120,1461,2987,2264,3244,1590,2457,1076,2489,1766,2730
2023,1204,2826,2489,3324,1044,1493,2907,2393,2168,3019,1172,1959,2232,1156,1172,2312,2794,1461,2152,1702,1574,2826,2585,819,2007,2602,2168,1156,1638,1188,3469,1204,2200,1317,1542,1526,1349,3292,1269,2457,2312,2409,996,3164,2955,1622,466,2200,1445,2923,2361,3180,1574,2425,1076,2473,1750,2746
1991,1204,2794,2553,3324,1044,1477,2891,2361,2296,2971,1172,1943,2232,1140,1172,2425,2810,1461,2200,1670,1542,2794,2553,819,2007,2682,2120,1156,1622,1172,3469,1188,2200,1413,1510,1493,1365,3533,1253,2473,2296,2425,980,3148,2987,1622,482,2296,1429,2875,2441,3115,1542,2377,1076,2457,1750,2746
1975,1188,2746,2618,3308,1044,1445,2875,2329,2409,2939,1156,1927,2216,1140,1156,2553,2810,1445,2248,1638,1526,2746,2505,803,2007,2746,2088,1156,1606,1172,3453,1188,2200,1510,1477,1477,1381,3677,1237,2473,2280,2409,964,3148,2987,1622,498,2393,1413,2810,2505,3051,1526,2345,1092,2441,1734,2762
1959,1172,2714,2682,3276,1044,1429,2842,2296,2521,2891,1156,1911,2184,1140,1140,2634,2794,1429,2296,1622,1493,2698,2473,787,2007,2826,2039,1140,1590,1172,3421,1188,2184,1622,1429,1445,1397,3806,1220,2489,2264,2393,947,3148,3003,1622,498,2489,1413,2762,2569,2987,1510,2296,1092,2393,1718,2762
1943,1156,2682,2730,3244,1044,1413,2826,2264,2634,2842,1140,1879,2168,1140,1140,2714,2778,1429,2329,1590,1477,2666,2441,787,1991,2907,2007,1140,1574,1172,3388,1172,2152,1718,1397,1413,1445,3902,1204,2505,2248,2361,947,3131,2987,1622,514,2585,1397,2714,2618,2907,1493,2248,1092,2361,1718,2762
